,cif,pld,lcd,asa,av,psd mean,psd std,n_paths,paths mean,paths std,xdim,ydim,zdim,n_channels
144,OFF,6.4140625,6.826418876647949,5922.310000000001,4059.781000000001,1.2601792812347412,0.7430386543273926,1769.0,2.012904723289905,0.4450047155141539,24.5,21.2,13.9,1.0
145,OKO,5.9921875,7.37021017074585,26076.000000000004,18753.278000000006,1.2708646059036255,0.7899594902992249,17690.0,2.22803407422376,0.4973997117302151,48.6,28.1,23.5,1.0
146,OSI,6.5546875,6.974238395690918,12124.740000000002,8061.140000000002,1.2302496433258057,0.6114147901535034,59826.0,3.8134118355834183,1.2108917747498382,37.0,37.0,10.3,1.0
147,OSO,5.9921875,6.5391130447387695,3665.9700000000007,3451.9030000000007,1.749708652496338,0.7322028279304504,4560.0,2.2365614312236732,0.5417485392066979,20.9,17.0,14.7,1.0
148,OWE,2.0546875,6.7082037925720215,6498.640000000001,3666.025000000001,0.9915861487388611,0.5829796195030212,4585.0,1.8825240690743346,0.42351996466268665,28.9,14.6,16.3,1.0
149,PCR,3.7421875,6.324555397033691,21810.820000000003,12719.565000000002,1.1266117095947266,0.5432367324829102,23808.0,2.087849784625061,0.4162924225527329,40.4,26.9,22.2,1.0
150,PHI,3.4609375,5.396295070648193,11992.750000000002,7724.848000000002,1.118204951286316,0.6325047612190247,899.0,1.496451061150212,0.19740632359599564,18.3,26.8,28.2,1.0
151,PON,2.1953125,5.188448905944824,9794.180000000002,6037.2440000000015,1.1028592586517334,0.515504777431488,720.0,1.54931608588731,0.12568208305530298,18.2,18.6,32.2,1.0
152,POS,7.1171875,7.547184944152832,23758.060000000005,19317.626000000004,1.3720871210098267,0.8402533531188965,18779.0,2.196216442787575,0.5118477397346596,38.2,38.2,21.7,1.0
153,PSI,2.0546875,6.174139976501465,49464.02000000001,26082.048000000006,1.0803134441375732,0.5219185948371887,45540.0,1.4185901432180328,0.07066495853133009,15.4,44.9,76.6,1.0
154,PUN,3.3203125,5.574944019317627,14142.700000000003,11341.032000000003,1.3195585012435913,0.6862943768501282,4320.0,1.675841879677281,0.1022872430192406,28.8,17.2,37.3,1.0
155,RHO,4.0234375,10.495713233947754,17264.900000000005,14069.682000000003,1.6816505193710327,1.2064651250839233,5544.0,1.4179208011714757,0.14599310950175606,28.5,28.5,28.3,1.0
156,RRO,3.1796875,4.800000190734863,7254.6100000000015,4007.606000000001,0.9870867729187012,0.5119667649269104,288.0,1.5902932644920875,0.12904078563217825,15.2,16.2,30.9,1.0
157,RSN,3.7421875,5.1923017501831055,14302.140000000003,10442.960000000003,1.2088373899459839,0.5437009930610657,146653.0,3.4945588978744677,1.5220338361298777,14.7,82.0,14.4,1.0
158,RTE,3.8828125,6.896376132965088,8387.720000000001,6010.633000000002,1.3350781202316284,0.7688986659049988,1980.0,2.1777543321048802,0.4967939503587993,27.9,26.0,14.4,1.0
159,RTH,3.0390625,8.219489097595215,12590.070000000003,9294.658000000003,1.4047454595565796,0.8760174512863159,3168.0,2.0317714782964487,0.502267356146898,19.9,40.0,19.6,1.0
160,RUT,2.0546875,6.477654457092285,12973.900000000003,8328.449000000002,1.2707842588424683,0.6636279821395874,8040.0,1.6515897866504143,0.27804849647200613,26.4,25.3,22.7,1.0
161,RWR,1.7734375,4.703190326690674,12864.020000000002,6659.618000000001,0.9787694811820984,0.49514538049697876,1998.0,1.3789447886871806,0.05953151002301417,15.7,15.5,53.2,1.0
162,RWY,6.4140625,14.5478515625,20340.650000000005,36856.73400000001,2.7347052097320557,1.625914454460144,4602.0,1.562369890609007,0.12418865337511444,36.1,36.1,35.9,1.0
163,SAF,6.5546875,7.435052394866943,21860.600000000006,12697.261000000002,1.0930798053741455,0.6609989404678345,16968.0,2.98060776970308,0.931644768933317,29.6,54.3,15.2,1.0
164,SAO,6.5546875,8.67640495300293,22034.160000000003,20249.618000000006,1.3943537473678589,1.0137407779693604,2250.0,1.528211886042478,0.21606354906922706,27.9,26.4,42.5,1.0
165,SAS,4.1640625,8.80227279663086,10948.080000000002,8147.403000000002,1.4200925827026367,0.9705643057823181,4410.0,1.793352692942533,0.32194528131753475,26.9,26.9,19.2,1.0
166,SAT,3.0390625,6.788224697113037,27192.530000000006,18952.610000000004,1.2521179914474487,0.7507721185684204,1904.0,1.310571435575123,0.08712026616341031,24.1,22.2,61.7,1.0
167,SAV,4.1640625,9.516302108764648,17554.540000000005,16119.004000000004,1.759746789932251,1.0557920932769775,14342.0,2.1462189087034576,0.5181310068460131,37.0,37.0,18.5,1.0
168,SBE,4.0234375,12.976902961730957,49972.42000000001,46658.59200000001,1.5939438343048096,1.3196492195129395,4000.0,1.3553626690264353,0.10200957933374713,35.8,37.3,53.9,1.0
169,SBN,2.7578125,5.599999904632568,3993.2600000000007,2799.9630000000006,1.1553657054901123,0.5768442153930664,780.0,1.561211235470431,0.08482069618321325,14.7,12.2,26.4,1.0
170,SBS,5.8515625,11.471704483032227,40159.91000000001,38980.513000000006,1.5206642150878906,1.21653413772583,3560.0,1.3866738740081004,0.11677576862351374,34.9,30.2,55.6,1.0
171,SBT,5.8515625,11.274750709533691,56486.06000000001,55140.21300000001,1.557032585144043,1.2315645217895508,5300.0,1.2944660003300301,0.08229728213821637,33.3,30.2,83.2,1.0
172,SEW,1.7734375,7.102112770080566,25140.380000000005,19306.110000000004,1.2714225053787231,0.7994848489761353,17248.0,1.785088280036505,0.4034400827813516,48.4,23.3,28.8,1.0
173,SFE,2.1953125,7.0,5914.160000000001,3659.920000000001,1.051849365234375,0.734476625919342,255.0,1.5396977156088514,0.14324168067924267,22.5,10.5,27.7,1.0
174,SFF,5.8515625,8.602325439453125,11433.160000000002,8670.824000000002,1.4566311836242676,0.95181804895401,11613.0,2.935437162836932,0.9016510973737012,23.1,44.1,14.5,1.0
175,SFG,5.4296875,7.2387847900390625,25790.440000000006,17735.966000000004,1.2575552463531494,0.7062051892280579,23506.0,2.051948933961279,0.4296802436593815,50.4,24.3,25.8,1.0
176,SFH,2.3359375,8.160882949829102,26427.080000000005,18301.497000000003,1.2881419658660889,0.8186054229736328,6969.0,1.6566256194034537,0.3324597721253042,10.5,68.7,43.0,1.0
177,SFN,2.1953125,8.31865406036377,13444.070000000003,9067.971000000001,1.2704870700836182,0.7696473598480225,2006.0,1.8976725313117582,0.41140229425472485,50.9,10.5,29.0,1.0
178,SFO,7.3984375,8.168231010437012,11892.270000000002,10202.693000000003,1.454095721244812,0.9029460549354553,9204.0,3.268095543714702,1.1620625048817839,44.8,26.4,13.8,1.0
179,SFS,5.2890625,8.340264320373535,21476.720000000005,16237.776000000003,1.3394099473953247,0.7961176633834839,13068.0,2.179004211765362,0.42668992792603244,28.3,40.3,24.0,1.0
180,SFW,3.7421875,7.766595363616943,44642.21000000001,35587.172000000006,1.2757598161697388,0.8272079825401306,6468.0,1.274694931771116,0.07834450048940332,27.5,23.8,88.1,1.0
181,SGT,1.9140625,7.8740081787109375,25563.410000000003,16319.143000000004,1.2519268989562988,0.7572888135910034,288.0,1.2677533030876036,0.03220584744703863,20.6,20.4,69.1,1.0
182,SIV,3.4609375,5.462599754333496,24162.500000000004,15967.061000000003,1.120182752609253,0.6658339500427246,7424.0,1.384330095259133,0.05588798715206354,18.4,28.2,54.6,1.0
183,SOD,2.1953125,6.082762718200684,4251.280000000001,2740.611000000001,1.3476340770721436,0.7139787077903748,1260.0,1.4545069660697096,0.17503270218446848,17.8,16.6,16.4,1.0
184,SOF,4.4453125,5.844655513763428,15585.110000000002,11710.734000000002,1.237565279006958,0.6711361408233643,17493.0,2.468657864996371,0.673762585950652,40.3,25.1,19.5,1.0
185,SOS,2.8984375,5.74456262588501,9859.940000000002,6621.260000000001,1.113216519355774,0.5382335186004639,1728.0,2.226620286259582,0.4241933872174849,40.4,14.7,19.3,1.0
186,SSF,2.3359375,7.517978668212891,19132.160000000003,13935.202000000003,1.3529776334762573,0.8576980233192444,3876.0,1.8048380889879247,0.3313743498997906,32.9,28.6,25.4,1.0
187,SSY,1.3515625,7.3375749588012695,11414.710000000003,7352.750000000002,1.126852035522461,0.7907493710517883,2100.0,1.7244340831501281,0.2816041510680274,10.5,44.3,28.1,1.0
188,STF,5.7109375,8.449851989746094,12338.680000000002,9115.454000000002,1.4364347457885742,0.8326109051704407,22625.0,2.646513700666581,0.5972372368656089,28.3,37.1,14.7,1.0
189,STI,1.7734375,6.066300392150879,26690.760000000006,18294.566000000003,1.1908084154129028,0.7329292893409729,98612.0,1.582499301896703,0.2063915334418738,27.8,33.8,34.1,1.0
190,STO,2.1953125,7.668116092681885,39191.64000000001,24374.275000000005,1.1811012029647827,0.6770057082176208,4012.0,1.5810217984626376,0.1928348283525151,60.3,15.7,48.0,1.0
191,STT,4.3046875,7.655063629150391,24332.640000000003,18590.878000000004,1.4013969898223877,0.8696901798248291,14946.0,1.9491490007886578,0.32901803853799677,26.6,43.8,26.8,1.0
192,STW,5.0078125,6.849817752838135,23858.090000000004,18156.394000000004,1.286738634109497,0.7180097699165344,1080.0,1.4045737686676543,0.05894880183272879,24.2,20.9,59.9,1.0
193,SVV,1.9140625,7.025667667388916,20609.250000000004,13513.557000000003,1.2975285053253174,0.7160216569900513,8140.0,1.4029087067200507,0.14224490939973009,26.6,25.5,35.8,1.0
194,SWY,3.1796875,7.172168731689453,27495.060000000005,19899.920000000006,1.2686806917190552,0.8260059952735901,4680.0,1.2947027372656632,0.07299458936449701,24.6,22.6,61.0,1.0
195,SZR,4.4453125,6.099180221557617,13632.060000000003,8527.438000000002,1.1220066547393799,0.609891951084137,3344.0,2.4316516379844835,0.6818029292064027,36.9,27.4,15.2,1.0
196,TER,4.7265625,6.951258659362793,31362.120000000006,21130.259000000005,1.223279356956482,0.6890786290168762,6636.0,1.6246930209394819,0.2717991272666158,19.8,46.9,39.8,1.0
197,THO,3.7421875,5.885575294494629,3847.3200000000006,2715.3260000000005,1.2096962928771973,0.6916270852088928,7684.0,2.3907445210888705,0.5701123373157823,26.4,14.2,12.3,1.0
198,TOL,2.1953125,6.352952003479004,28533.330000000005,18586.485000000004,1.253009557723999,0.665465235710144,1862.0,1.2969313928693345,0.09025196493933581,24.9,21.4,61.6,1.0
199,TON,5.1484375,6.599999904632568,8760.54,5210.255000000001,1.210879921913147,0.584224283695221,26988.0,3.7329136228397353,1.2575367916008373,26.7,35.5,10.3,1.0
200,TSC,4.1640625,16.40243911743164,152100.47000000003,156684.13100000002,1.8625624179840088,1.4111313819885254,443961.0,1.487553987295301,0.1318024086862234,61.7,61.7,61.5,1.0
201,TUN,5.2890625,8.856636047363281,69985.25000000001,47302.82500000001,1.2467031478881836,0.7560527920722961,95400.0,1.8683201901911093,0.28796930072650134,56.6,38.6,38.7,1.0
202,UEI,2.7578125,5.462599754333496,17170.230000000003,9648.460000000003,0.996224045753479,0.5490244030952454,1290.0,1.6255784721952253,0.3022002030684014,37.2,16.7,30.1,1.0
203,UFI,2.0546875,9.971960067749023,23204.490000000005,17703.554000000004,1.4839503765106201,0.981251060962677,667.0,1.2903930187521215,0.07211376509006867,23.4,23.4,54.2,1.0
204,UOS,2.7578125,5.796550750732422,8542.410000000002,5050.894000000001,1.059360384941101,0.5965892672538757,6364.0,1.9449545928512262,0.5098245357832956,38.6,14.1,17.5,1.0
205,UOV,4.8671875,9.132360458374023,68541.01000000001,52385.54600000001,1.2998768091201782,0.8923973441123962,6732.0,1.371391147485073,0.1342266285519754,25.6,44.1,77.1,1.0
206,UOZ,1.3515625,5.517245769500732,16011.270000000002,8459.378000000002,0.919380784034729,0.6192883849143982,684.0,1.2076289780598304,0.07117430573143958,17.4,17.3,54.8,1.0
207,USI,6.5546875,7.391887664794922,14591.120000000003,11413.864000000003,1.325156807899475,0.8358619809150696,6106.0,2.452373402238275,0.628302633723853,43.2,25.1,17.6,1.0
208,UTL,7.5390625,9.769339561462402,29082.950000000004,24760.185000000005,1.3979249000549316,0.9774260520935059,18193.0,2.340482534126255,0.6599822771111054,59.4,28.1,23.8,1.0
209,UWY,6.2734375,9.053175926208496,22155.510000000006,15867.289000000004,1.2606465816497803,0.7726010084152222,15811.0,2.300602438217732,0.6521896046949717,48.7,25.8,21.7,1.0
210,VET,6.4140625,6.660330295562744,12476.160000000002,7376.873000000001,1.1087653636932373,0.7535836696624756,9768.0,2.0228064444019007,0.4041573152877748,26.2,26.2,20.3,1.0
211,VFI,12.3203125,12.800000190734863,13226.770000000002,12346.010000000002,1.4007806777954102,1.163693904876709,3705.0,2.611133923513963,0.6769277784204654,36.3,31.2,16.8,1.0
212,VNI,2.4765625,4.903059959411621,24353.260000000006,16042.650000000003,1.189957618713379,0.49550142884254456,5734.0,1.4926041927254983,0.06428994735386852,20.5,20.4,67.7,1.0
213,VSV,2.7578125,4.939635276794434,16112.440000000002,10279.844000000003,1.0831773281097412,0.5099233388900757,2268.0,1.3652406509157127,0.021251612908991357,14.6,14.7,82.5,1.0
214,WEI,3.4609375,4.820788383483887,7670.800000000001,5508.285000000002,1.2787423133850098,0.5370530486106873,3640.0,1.9274798968221654,0.37110834934288217,22.9,20.3,20.3,1.0
215,YUG,3.1796875,4.6690473556518555,6031.9000000000015,3608.4610000000007,1.0987027883529663,0.4896661937236786,2028.0,2.492482926061342,0.7229753889729202,20.2,26.5,12.4,1.0
216,ZON,1.9140625,6.095900535583496,12201.180000000002,8285.254000000003,1.3042378425598145,0.6607522964477539,756.0,1.4219446007883894,0.10710463519257304,13.7,30.9,34.2,1.0
