,cif,pld,lcd,asa,av,psd mean,psd std,n_paths,paths mean,paths std,xdim,ydim,zdim,n_channels
82,"ATVff-[0,0,1]-L-0.150282_0-U-0.849898_0-ss-18.8125556024",1.9140625,6.105734825134277,8651.460000000001,4622.290000000001,1.0760797262191772,0.5215738415718079,1452.0,1.8387854082554895,0.4095242600121092,15.4,28.9,20.8,1.0
83,"ATVff-[0,0,1]-L-0.150282_0-U-0.849898_0-ss-28.2016466724",1.9140625,6.105734825134277,12710.880000000003,6587.175000000002,1.0553783178329468,0.49512210488319397,1452.0,1.5999012550486573,0.2183358972780302,15.4,28.9,30.2,1.0
84,"ATVff-[0,0,1]-L-0.150282_0-U-0.849898_0-ss-9.42346453241",1.9140625,6.105734825134277,4579.800000000001,2660.1270000000004,1.14080810546875,0.5953453779220581,1452.0,2.6821634393407834,0.9803485247095494,15.4,28.9,11.4,1.0
85,"AVLff-[1,0,1]-L-0.998164_0-U-0.998144_0-ss-11.4577821343",3.7421875,8.31865406036377,9591.070000000002,9686.629000000003,1.585396647453308,0.851411759853363,22568.0,3.4515879357008874,1.1914528840066747,26.6,41.9,12.9,1.0
86,"AVLff-[1,0,1]-L-0.998164_0-U-0.998144_0-ss-21.0254919063",3.7421875,8.31865406036377,17779.670000000002,16300.132000000003,1.4856431484222412,0.8325085639953613,12099.0,2.1426929826988954,0.5102858007125266,26.6,42.1,22.5,1.0
87,"AWOff-[0,0,1]-L-0.080026_0-U-0.920078_0-ss-19.2101691895",1.9140625,6.599999904632568,9357.500000000002,5900.130000000001,1.0624982118606567,0.6332782506942749,1978.0,1.7171314236731285,0.26809369179043013,16.7,30.3,21.2,1.0
88,"AWOff-[0,0,1]-L-0.080026_0-U-0.920078_0-ss-38.4201270695",1.9140625,6.599999904632568,18234.600000000002,10969.577000000003,1.0196095705032349,0.5998107194900513,1978.0,1.4187547476093507,0.11911919638416685,16.7,30.3,40.4,1.0
89,"AWOff-[0,0,1]-L-0.080026_0-U-0.920078_0-ss-57.6300849495",1.9140625,6.599999904632568,27122.900000000005,16039.077000000003,1.0058425664901733,0.5881140232086182,1840.0,1.3250279301677537,0.07535873606883735,16.7,30.3,59.6,1.0
90,"AWWff-[1,1,0]-L-0.660176_0-U-0.660181_0-ss-19.1957314898",2.0546875,7.472616672515869,9108.800000000001,6476.4180000000015,1.368420124053955,0.7445032596588135,1512.0,2.138189941003617,0.5515417805374216,14.6,37.2,20.6,1.0
91,"AWWff-[1,1,0]-L-0.660176_0-U-0.660181_0-ss-9.59794252723",2.0546875,7.472616672515869,4732.100000000001,3541.779000000001,1.4002635478973389,0.7332241535186768,1512.0,3.5309419158125297,1.6577640561157927,14.6,37.2,11.0,1.0
92,"BCTff-[1,0,0]-L-0.176951_0-U-0.822895_0-ss-17.2869430393",1.9140625,4.440720558166504,3256.0000000000005,1608.5000000000005,0.9293877482414246,0.39022359251976013,374.0,1.6975031274449441,0.27227461984229523,16.1,10.5,19.2,1.0
93,"BCTff-[1,0,0]-L-0.176951_0-U-0.822895_0-ss-25.9199729093",1.9140625,4.445221900939941,4784.360000000001,2298.8370000000004,0.9192528128623962,0.3737266957759857,510.0,1.4704919560974852,0.18437301637950348,16.1,10.5,27.9,1.0
